X1,id,available_Cycle,available_Walk,available_HSR,available_Car,time_Cycle,time_Walk,time_HSR,time_Car,access_Cycle,access_Walk,access_HSR,access_Car,wait_Cycle,wait_Walk,wait_HSR,wait_Car,transfer_Cycle,transfer_Walk,transfer_HSR,transfer_Car,parking,vehind,gender,age,shared,family,child,street_density,sidewalk_density,LAT,LONG,PersonalVehComf_SD,PersonalVehComf_D,PersonalVehComf_A,PersonalVehComf_SA,Fun_SD,Fun_D,Fun_A,Fun_SA,ActiveNeigh_SD,ActiveNeigh_D,ActiveNeigh_A,ActiveNeigh_SA,UsefulTrans_SD,UsefulTrans_D,UsefulTrans_A,UsefulTrans_SA,BusComf_SD,BusComf_D,BusComf_A,BusComf_SA,TravelAlone_SD,TravelAlone_D,TravelAlone_A,TravelAlone_SA,Shelters_SD,Shelters_D,Shelters_A,Shelters_SA,Community_SD,Community_D,Community_A,Community_SA,personal_veh_comfortable,getting_there_fun,like_active_neighborhood,commute_useful_transition,buses_comfortable,prefer_travel_alone,shelter_good_quality,sense_community,numna
1151,575773207,Yes,Yes,Yes,No,5.82815742,20,3,.,0,0,12.79,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,A,D,A,D,D,D,A,A,3
1152,575773843,No,Yes,Yes,No,NA,15,2,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,19,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.260301,-79.910886,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,SA,D,N,D,N,D,N,A,2
1153,575774482,No,No,Yes,Yes,NA,.,25,15,0,0,7,0,0,0,10,0,0,0,0,0,No,No,Woman,21,No,Living with Family,Yes,16.89354053,28.48017412,43.242574,-79.819705,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,A,N,N,A,D,N,A,A,2
1154,575777278,Yes,Yes,Yes,No,8.742236129,30,15,.,0,0,2.13,0,0,0,10.23,0,0,0,0,0,No,No,Man,21,No,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,D,SD,D,N,N,N,N,3
1155,575816815,Yes,Yes,Yes,Yes,4.371118065,15,5,4,0,0,5.33,0,0,0,10.23,0,0,0,0,0,No,Yes,Man,23,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.259156,-79.902437,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,A,D,N,A,A,D,A,A,4
1156,575821491,No,No,Yes,Yes,NA,.,30,17,0,0,2,0,0,0,5,0,0,0,2,0,No,No,Woman,22,Living in Shared Accommodations,No,No,17.08258157,16.31482248,43.217436,-79.875422,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,A,N,A,N,A,N,A,A,2
1157,575831500,No,No,Yes,Yes,NA,.,60,40,0,0,18.63,0,0,0,10.23,0,0,0,2,0,No,Yes,Woman,18,No,Living with Family,Yes,8.985347139,5.842369129,43.217833,-79.987283,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,A,N,N,A,D,A,N,D,2
1158,575833080,No,No,Yes,Yes,NA,.,40,15,0,0,10.66,0,0,0,10.23,0,0,0,1,0,No,No,Man,19,No,Living with Family,Yes,10.10814511,20.28181241,43.218472,-79.918446,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,A,N,A,A,N,N,D,D,2
1159,575835887,No,Yes,Yes,No,NA,20,10,.,0,0,24.84,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.258076,-79.911943,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,SA,A,SA,N,D,D,D,N,2
1160,575838511,Yes,Yes,Yes,No,3.496894452,12,3,.,0,0,12.42,0,0,0,10.23,0,0,0,0,0,No,No,Woman,26,No,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,N,D,D,SA,N,N,D,A,3
1161,575843468,No,No,Yes,Yes,NA,.,20,7,0,0,49.69,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,51,No,Living with Family,Yes,18.36945618,33.11948669,43.267653,-79.962922,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,A,A,SA,A,A,N,N,SA,2
1162,575845621,No,Yes,Yes,No,NA,10,5,.,0,0,0,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,10.18232626,19.88144051,43.257586,-79.925898,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,A,N,N,SD,N,SD,N,2
1163,575849023,No,No,Yes,Yes,NA,.,60,15,0,0,21.31,0,0,0,10.23,0,0,0,3,0,No,Yes,Man,27,No,Living with Family,Yes,12.85369698,21.87369897,43.233158,-79.911709,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,A,SA,D,D,A,D,A,A,2
1164,575854798,No,Yes,Yes,No,NA,25,7,.,0,0,1.07,0,0,0,10.23,0,0,0,0,0,No,No,Man,23,No,No,No,14.37620617,22.63322192,43.26302,-79.900741,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,A,D,N,D,A,A,N,D,2
1165,575856879,No,No,Yes,Yes,NA,.,73,72,0,0,17.39,0,0,0,10.23,0,0,0,0,0,Yes,Yes,Woman,21,No,Living with Family,Yes,11.76164003,18.19162638,43.220979,-79.73365,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,A,N,A,N,A,A,A,A,2
1166,575858460,No,Yes,Yes,Yes,NA,5,15,4,0,0,14.91,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,22,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,SA,N,A,N,A,D,SA,D,3
1167,575861838,No,Yes,No,Yes,NA,15,.,5,0,0,0,0,0,0,10.23,0,0,0,100000,0,No,Yes,Woman,21,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257934,-79.914077,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,A,N,SA,D,N,D,A,A,2
1168,575864122,Yes,Yes,Yes,No,4.371118065,15,7,.,0,0,37.27,0,0,0,10.23,0,0,0,0,0,No,No,Woman,19,Living in Shared Accommodations,No,No,16.50261063,31.43903392,43.252363,-79.922035,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A,N,A,D,N,N,N,3
1169,575875078,No,No,Yes,Yes,NA,.,25,15,0,0,24.84,0,0,0,10.23,0,0,0,1,0,No,Yes,Woman,30,No,No,No,8.563275009,12.16682348,43.243592,-79.823895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,N,D,N,N,N,A,N,A,2
1170,575875755,No,Yes,Yes,No,NA,15,3,.,0,0,18.63,0,0,0,10.23,0,0,0,0,0,No,No,Woman,24,No,Living with Family,Yes,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,A,N,A,N,A,N,N,A,2
1171,575876619,No,Yes,Yes,No,NA,21.31438721,10,.,0,0,6,0,0,0,6,0,0,0,0,0,No,No,Man,23,Living in Shared Accommodations,No,No,16.52739308,24.01135091,43.25631,-79.8692,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,A,D,N,D,A,N,D,N,2
1172,575877191,No,Yes,Yes,No,NA,20,5,.,0,0,1.07,0,0,0,10.23,0,0,0,0,0,No,No,Man,25,No,No,No,14.37620617,22.63322192,43.26302,-79.900741,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,A,D,SA,A,A,N,A,N,2
1173,575877833,No,No,Yes,Yes,NA,.,60,18,0,0,12.42,0,0,0,10.23,0,0,0,1,0,No,Yes,Woman,23,No,Living with Family,Yes,16.63451615,29.06088207,43.231306,-79.901681,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,A,D,SA,SD,SD,N,SD,N,2
1174,575882980,Yes,Yes,Yes,No,15.52795031,53.28596803,5,.,0,0,5,0,0,0,5,0,0,0,0,0,No,No,Man,26,Living in Shared Accommodations,No,No,11.85507933,22.78635875,43.262212,-79.887917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,N,N,N,A,A,A,SA,N,3
1175,575885903,No,Yes,Yes,No,NA,15,3,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.260292,-79.913012,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,A,SA,D,N,N,A,D,N,2
1176,575887271,No,No,Yes,Yes,NA,.,60,20,0,0,21.31,0,0,0,10.23,0,0,0,1,0,No,Yes,Man,23,No,Living with Family,Yes,16.63451615,29.06088207,43.231306,-79.901681,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SD,N,N,D,D,N,N,N,2
1177,575887652,Yes,Yes,Yes,No,2.91407871,10,2,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,A,N,A,N,A,D,D,D,3
1178,575888893,No,No,Yes,Yes,NA,.,50,20,0,0,5,0,0,0,10,0,0,0,1,0,No,No,Man,20,No,Living with Family,Yes,21.552436,19.29636603,43.225629,-79.829501,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,SA,A,N,N,A,A,N,N,2
1179,575889035,No,No,Yes,Yes,NA,.,90,25,0,0,12.42,0,0,0,10.23,0,0,0,1,0,No,Yes,Woman,21,No,Living with Family,Yes,12.34731002,13.95009423,43.196317,-79.806785,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,A,D,D,N,N,N,N,A,2
1180,575889553,No,Yes,Yes,No,NA,12,3,.,0,0,2.36,0,0,0,10.23,0,0,0,0,0,No,No,Woman,18,Living in Shared Accommodations,No,No,16.50261063,31.43903392,43.252363,-79.922035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,A,N,N,A,A,N,A,N,2
1181,575889919,No,No,Yes,Yes,NA,.,50,30,0,0,12.42,0,0,0,10.23,0,0,0,1,0,No,No,Woman,22,No,Living with Family,No,18.7734309,21.74058123,43.212541,-79.855839,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,A,N,D,N,N,N,A,N,2
1182,575892446,No,No,Yes,Yes,NA,.,10,5,0,0,2,0,0,0,6,0,0,0,0,0,No,No,Man,23,No,Living with Family,Yes,14.18364008,17.29882243,43.260227,-79.896776,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,A,SA,SA,SA,SA,D,D,N,2
1183,575894627,No,Yes,Yes,No,NA,20,5,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,SA,D,A,N,A,A,D,A,2
1184,575894809,No,Yes,Yes,Yes,NA,53.28596803,15,8,0,0,5,0,0,0,8,0,0,0,0,0,No,Yes,Man,26,No,Living with Family,Yes,15.63125489,26.912703,43.259394,-79.878728,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,N,A,A,A,A,N,A,N,3
1185,575895424,No,Yes,Yes,No,NA,20,3,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,3.60991605,5.049635391,43.26202,-79.910025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,N,SD,N,A,D,SD,D,SD,2
1186,575895669,Yes,Yes,Yes,No,4.371118065,15,20,.,0,0,21.31,0,0,0,10.23,0,0,0,0,0,No,No,Man,22,Living in Shared Accommodations,No,No,14.287973,14.19399396,43.259047,-79.941519,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,D,A,SA,N,D,A,D,A,3
1187,575897207,Yes,Yes,Yes,Yes,4.371118065,15,5,3,0,0,62.11,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,27,Living in Shared Accommodations,No,No,16.50261063,31.43903392,43.253314,-79.921587,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,SA,A,D,D,N,D,N,A,4
1188,575898917,No,No,Yes,Yes,NA,.,20,8,0,0,5,0,0,0,5,0,0,0,0,0,No,Yes,Man,24,Living in Shared Accommodations,No,No,6.513789412,4.543402359,43.262135,-79.896666,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,A,D,D,D,D,N,N,SD,2
1189,575899275,No,Yes,Yes,No,NA,21.31438721,10,.,0,0,15,0,0,0,5,0,0,0,0,0,No,No,Man,23,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,A,N,SA,N,A,D,A,N,2
1190,575901042,No,No,Yes,Yes,NA,.,15,30,0,0,15,0,0,0,1,0,0,0,0,0,No,Yes,Woman,22,Living in Shared Accommodations,No,No,16.19205298,27.68918813,43.248923,-79.872453,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,A,N,SA,SA,N,A,A,N,2
1191,575902145,No,No,Yes,Yes,NA,.,10,5,0,0,1,0,0,0,6,0,0,0,0,0,No,Yes,Woman,22,Living in Shared Accommodations,No,No,16.50261063,31.43903392,43.252363,-79.922035,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,A,N,D,D,N,N,N,2
1192,575905554,No,No,Yes,Yes,NA,.,25,12,0,0,15.99,0,0,0,10.23,0,0,0,1,0,Yes,Yes,Man,19,No,Living with Family,Yes,9.630959093,0.573886162,43.22925,-79.997151,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,A,N,D,N,N,N,D,A,2
1193,575919870,No,Yes,Yes,No,NA,17,5,.,0,0,31.06,0,0,0,10.23,0,0,0,1,0,No,No,Woman,19,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,N,A,SA,N,N,A,SA,D,2
1194,575922506,No,No,Yes,Yes,NA,.,12,5,0,0,2,0,0,0,0,0,0,0,0,0,No,No,Man,29,No,Living with Family,Yes,12.47405752,19.69012189,43.259002,-79.877318,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,N,D,D,A,D,D,A,D,2
1195,575928145,No,Yes,Yes,No,NA,42.62877442,5,.,0,0,2,0,0,0,10,0,0,0,0,0,No,No,Man,21,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261881,-79.905924,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,A,D,A,N,N,N,A,A,2
1196,575930246,Yes,Yes,Yes,No,2.91407871,10,12,.,0,0,3.2,0,0,0,10.23,0,0,0,0,0,No,No,Man,19,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257878,-79.916677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,SA,N,N,A,A,D,N,D,3
1197,575934197,Yes,Yes,Yes,No,4.371118065,15,5,.,0,0,12.42,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,SA,N,N,SA,N,SA,N,SA,3
1198,575937146,No,Yes,Yes,No,NA,10,4,.,0,0,0,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,A,N,N,A,A,A,N,N,2
1199,575942773,No,No,Yes,Yes,NA,.,25,25,0,0,5,0,0,0,10,0,0,0,2,0,Yes,No,Woman,19,No,Living with Family,No,2.942034753,10.03563401,43.249258,-79.806137,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,SA,D,A,SA,A,SA,N,SA,2
1200,575945887,No,Yes,Yes,No,NA,7,2,.,0,0,1.07,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,Living in Shared Accommodations,No,No,3.60991605,5.049635391,43.26202,-79.910025,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,A,A,N,SA,A,A,N,N,2
1201,575945954,No,Yes,Yes,No,NA,10,3,.,0,0,2.48,0,0,0,10.23,0,0,0,0,0,No,No,Woman,23,Living in Shared Accommodations,No,No,3.60991605,5.049635391,43.26202,-79.910025,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,A,N,A,A,A,A,N,A,2
1202,575953729,No,No,Yes,Yes,NA,.,12,8,0,0,11,0,0,0,6,0,0,0,0,0,No,No,Man,21,No,Living with Family,Yes,12.81146553,25.33508639,43.266184,-79.87418,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,SA,N,A,N,A,D,N,D,2
1203,575962349,No,Yes,Yes,Yes,NA,10,1,2,0,0,24.84,0,0,0,10.23,0,0,0,0,0,No,No,Woman,22,Living in Shared Accommodations,No,No,10.18232626,19.88144051,43.257489,-79.928992,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,SA,D,A,A,A,A,N,N,3
1204,575965417,Yes,Yes,Yes,Yes,2.91407871,10,3,2,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,Yes,Man,23,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SA,A,SA,SD,N,A,N,N,4
1205,575968327,Yes,Yes,Yes,No,7.142857143,24.51154529,6,.,0,0,10,0,0,0,12,0,0,0,0,0,No,No,Man,19,Living in Shared Accommodations,No,No,4.643304097,6.352265804,43.257315,-79.935414,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,A,N,A,N,N,D,A,N,3
1206,575969769,No,Yes,Yes,No,NA,1,15,.,0,0,37.27,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.260211,-79.915897,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SA,SA,A,N,D,N,N,A,2
1207,575970708,No,Yes,Yes,Yes,NA,10,15,8,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,No,Man,21,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257705,-79.9222,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,A,N,D,A,N,D,N,A,3
1208,575985363,No,Yes,Yes,No,NA,15,5,.,0,0,21.31,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,Living in Shared Accommodations,No,No,16.18344475,35.43306805,43.262216,-79.90513,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,A,N,SA,D,N,N,A,D,2
1209,575993263,No,No,Yes,Yes,NA,.,50,15,0,0,5,0,0,0,15,0,0,0,1,0,No,No,Woman,22,No,Living with Family,Yes,5.229589958,2.502861654,43.19038,-79.844106,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,A,D,D,N,N,A,N,N,2
1210,575994093,Yes,Yes,Yes,No,4.371118065,15,2,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,18,Living in Shared Accommodations,No,No,15.39379834,26.06792804,43.257728,-79.912829,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,N,A,A,A,A,N,A,A,3
1211,576001801,No,Yes,Yes,No,NA,20,5,.,0,0,3.11,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.254569,-79.922294,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,SA,A,A,N,N,N,A,SD,2
1212,576008635,No,No,Yes,Yes,NA,.,5,26,0,0,1,0,0,0,32,0,0,0,0,0,No,Yes,Man,23,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,A,A,A,N,D,A,D,A,2
1213,576023438,No,No,Yes,Yes,NA,.,60,20,0,0,12.42,0,0,0,10.23,0,0,0,3,0,Yes,No,Woman,25,No,Living with Family,Yes,9.703693321,21.45650948,43.233687,-79.917192,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,SA,SA,A,N,D,N,N,A,2
1214,576032880,Yes,Yes,Yes,No,1.457039355,5,1,.,0,0,3.11,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.260292,-79.913012,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,A,A,A,D,A,SA,N,A,3
1215,576034998,No,Yes,Yes,No,NA,14.92007105,5,.,0,0,5,0,0,0,15,0,0,0,1,0,No,No,Man,20,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,A,A,A,A,A,D,N,N,2
1216,576053324,No,No,Yes,Yes,NA,.,10,5,0,0,10.66,0,0,0,10.23,0,0,0,0,0,No,No,Man,20,No,Living with Family,Yes,13.55660792,8.22849688,43.25222,-79.93953,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,SA,N,SA,A,D,N,SD,D,2
1217,576053639,No,Yes,Yes,No,NA,5,2,.,0,0,0,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.260292,-79.913012,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,N,A,A,N,A,A,A,A,2
1218,576062090,No,Yes,Yes,No,NA,15,20,.,0,0,6.21,0,0,0,10.23,0,0,0,0,0,No,No,Woman,21,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257878,-79.916677,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N,SD,SA,A,D,N,SD,N,2
1219,576064539,No,Yes,Yes,No,NA,15,3,.,0,0,1.07,0,0,0,10.23,0,0,0,0,0,No,No,Man,23,Living in Shared Accommodations,No,No,19.4975356,39.64003191,43.261318,-79.907289,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,A,N,SA,N,D,A,A,A,2
1220,576071060,Yes,No,Yes,Yes,15,.,2,2,0,0,18.63,0,0,0,10.23,0,0,0,0,0,No,Yes,Woman,24,Living in Shared Accommodations,No,No,11.88381306,18.5668136,43.257705,-79.9222,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,SA,N,A,N,N,A,N,A,3
1221,576071159,No,Yes,Yes,Yes,NA,15,5,3,0,0,12.42,0,0,0,10.23,0,0,0,0,0,No,No,Woman,20,Living in Shared Accommodations,No,No,15.73366442,35.69782751,43.258146,-79.910796,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,SA,SD,N,N,N,A,N,N,3
1222,576074568,No,No,Yes,Yes,NA,.,10,5,0,0,4,0,0,0,15,0,0,0,0,0,No,Yes,Man,21,Living in Shared Accommodations,No,No,14.30782564,37.4575743,43.257822,-79.919413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,N,N,A,N,A,N,N,D,2
